index,image_path,raw_text
335,1355833561_9c43073eda.jpg,A child is being thrown in the air playfully 
336,1355935187_2c99648138.jpg,A fluffy white dog is coming out of a blue striped obstacle shute 
337,1355945307_f9e01a9a05.jpg,A man drives an old-fashioned red race car 
338,1356543628_c13ebe38fb.jpg,A girl carries a lot through the grass 
339,1356796100_b265479721.jpg,A girl in a flowered dress peaking through some leaves 
340,1357689954_72588dfdc4.jpg,A boy is attempting to rock-climb a prefabricated wall 
341,1357724865_4faf4e1418.jpg,A half-dressed man walks into a river at the bottom of a small waterfall 
342,1357753846_6185e26040.jpg,"A big , black dog runs through the water , near the shore "
343,1358089136_976e3d2e30.jpg,A boy sand surfing down a hill 
344,1358892595_7a37c45788.jpg,A dog runs through the forest with something in its mouth 
345,1359101233_16c2c150e3.jpg,a dog in a red jacket is running on the grass 
346,1361420539_e9599c60ae.jpg,A black dog is running in the grass 
347,1362128028_8422d53dc4.jpg,kids play in a blue tub full of water outside 
348,1363843090_9425d93064.jpg,A black dog retrieves a cloth from a streambed 
349,1363924449_487f0733df.jpg,A boy holds his hands on his head 
350,136552115_6dc3e7231c.jpg,A helmeted man jumping off a rock on a mountain bike 
351,136639119_6040b00946.jpg,A climber is attempting to climb around an overhang above the woods 
352,136644343_0e2b423829.jpg,A boy rides on a tire swing 
353,136644885_f7d2bbf546.jpg,A group of people walking across a rope bridge 
354,1368338041_6b4077ca98.jpg,Three dogs looking at a cement ledge 
355,1368383637_614646cc4a.jpg,People stand in corridor looking from balcony as another person walks dog 
356,136886677_6026c622eb.jpg,A large man sits in the back of a canoe with another man in front on a river 
357,1370615506_2b96105ca3.jpg,A wine shop with an open sign in the window and two people out front 
358,1370773415_967b1ffde1.jpg,A man and a woman standing outside a restaurant 
359,1377668044_36398401dd.jpg,A dog jumping in the air to retrieve a stick from a man 
360,1378557186_4bd1da6834.jpg,"A man , a gun , and a dog "
361,1379026456_153fd8b51b.jpg,A man sits at a table in front of a computer wearing headphones 
362,1383698008_8ac53ed7ec.jpg,A man is snowboarding over a structure on a snowy hill 
363,1383840121_c092110917.jpg,A brown dog laying on a blue cover 
364,1384292980_4022a7520c.jpg,The girls walk down the street 
365,1386251841_5f384a0fea.jpg,"A woman is looking at dressed , headless mannequins in a store display "
366,1386964743_9e80d96b05.jpg,a boy is playing with a camera whilst standing on a dirt track 
367,138705546_be7a6845dd.jpg,Two girls looking out over a lake towards a man fishing 
368,138718600_f430ebca17.jpg,Two bicycles are standing behind two people sitting on the grass near a body of water 
369,1387443857_602ab6f9bf.jpg,An old man is sitting on a stone bench 
370,1387461595_2fe6925f73.jpg,men are standing beside a stonesign 
371,1387785218_cee67735f5.jpg,A child pushes a doll in a baby carriage 
372,1388346434_524d0b6dfa.jpg,"A man , leaning against a concrete wall with his arms resting on top , looks over a balcony "
373,1388373425_3c72b56639.jpg,A woman in a black shirt is sitting next to a florescent green bag 
374,1388970365_162edcceb4.jpg,A brown dog and two black dogs in an overgrown grassy field 
375,1389264266_8170bc1c54.jpg,A girl with pink streaked hair and fur uggs looks back while the girl walking next to her looks at her 
376,1389323170_d1c81d6b51.jpg,a lone woman sitting on an usual green bench with a cup in her hand 
377,1389651420_8d95d8f6ed.jpg,A boy stands beside a railing at a go kart track 
378,1390268323_2c8204e91c.jpg,Two children climb into the back of a vehicle from the front seat 
379,1392272228_cf104086e6.jpg,A black dog carrying an object out of the water 
380,1394368714_3bc7c19969.jpg,A dog waits as his owner rummages through a collection of stuff 
381,1394396709_65040d97ab.jpg,A brown dog carrying a black object 
382,1394599090_fe0ba238f0.jpg,A father and a child are playing in the pool 
383,1394620454_bf708cc501.jpg,A boy with glasses is standing on top of a rocky peak with hands in his pockets 
384,1394927474_0afdd82fc4.jpg,A boy with a green balloon is standing outside of a large building 
385,1396064003_3fd949c9dd.jpg,A man hangs upside in the air over the water 
386,1396703063_e8c3687afe.jpg,"A man in a blue shirt , cowboy hat and a cross neckless walking in front of a carnival or amusement park ride "
387,1397295388_8a5b6b525d.jpg,A group of people waits for their luggage in the Las Vegas airport 
388,1397887419_e798697b93.jpg,A brown dog chases a blond one in the grass 
389,1397923690_d3bf1f799e.jpg,A man is carefully skiing down a snow covered hill wearing a backpack 
390,1398606571_f543f7698a.jpg,A girl in an innertube enjoying the lake 
391,1398613231_18de248606.jpg,A man and a girl sit inside a floating tube in the water 
392,1398873613_7e3174dd6c.jpg,A man smiles and holds onto a rope on a boat 
393,1400424834_1c76e700c4.jpg,A lady dressed in shades of black waits on the sidewalk for a train 
394,1401961581_76921a75c5.jpg,A child is in a harness with onlookers 
395,1402640441_81978e32a9.jpg,A boy in red and blue shorts is trying to catch a soccer ball while running in sand 
396,1402641725_5e027ecaa7.jpg,Four children are playing on a hill of sand 
397,1402843760_d30f1dbf0f.jpg,a dog trots through the grass 
398,1402859872_0fc8cf8108.jpg,A boy high-fives a mannequin 
399,1403414927_5f80281505.jpg,A black dog in front of a white dog walking on a path in a forest 
400,140377584_12bdbdf2f8.jpg,A climber in an orange helmet is ascending attached to a rope whilst climbing a rock face 
401,140430106_2978fda105.jpg,A dog is running along a beach on a sunny day 
402,1404832008_68e432665b.jpg,a man in a harness being dragged across the water 
403,1405221276_21634dcd58.jpg,"One dog shaking the water off , getting a second dog wet "
404,140526326_da07305c1c.jpg,A man rock climbs with a city and body of water in the background 
405,140526327_3cb984de09.jpg,A man looks up at the cliff he is climbing near the beautiful blue ocean 
406,1406010299_5755339f08.jpg,A boy dressed as a pirate glares at the camera while boats sit in the background 
407,1408958345_68eea9a4e4.jpg,A girl smiles as she runs across the white sandy beach in her swimsuit 
408,1410193619_13fff6c875.jpg,A baby stands on the side of a couch and knocks over a lamp 
409,141139674_246c0f90a1.jpg,A boy hits a baseball with the bat 
410,141140165_9002a04f19.jpg,A little boy points to the face of another little boy in base in a baseball game 
411,1412832223_99e8b4701a.jpg,A child jumps on a sand dune 
412,1413956047_c826f90c8b.jpg,These three young men are standing on a mountaintop 
413,1414779054_31946f9dfc.jpg,A boy jumping off of a cement block 
414,1414820925_3504c394e1.jpg,A man in red shorts jumping in back of a volleyball net 
415,1415591512_a84644750c.jpg,A girl in boots is active in the grass 
416,1417031097_ab656bc4bd.jpg,A person is laughing on a roller coaster ride 
417,1417295167_5299df6db8.jpg,A man holds a drink in one hand and looks at his cellphone 
418,141755290_4b954529f3.jpg,A vendor in all pink and red clothing is preparing her wears while looking forward 
419,141755292_7a0b3364cf.jpg,A man and woman are at a catered dinner getting food 
420,1417637704_572b4d6557.jpg,Two children peek out 
421,1417882092_c94c251eb3.jpg,Two guys standing side by side 
422,1417941060_2a0f7908bc.jpg,A baby plays with a young boys face 
423,1418019748_51c7d59c11.jpg,"A man dressed in a white shirt , blue baseball cap while wearing gloves , holding a red and white checkered food wrapping "
424,1418266617_b32143275b.jpg,A black and white dog jumps over a pole while splashing water around 
425,1418503947_953d373632.jpg,A man in an orange hat pulls a cigarette out of a box 
426,1419286010_b59af3962a.jpg,A fisherman is reeling his rod while another relaxes in a boat on water 
427,1419385780_1383ec7ba9.jpg,a man wearing blue has a Mohawk 
428,1420060020_7a6984e2ea.jpg,A boy wears a ninja suit and strikes a pose 
429,1420060118_aed262d606.jpg,A child dressed as a ninja is jumping through the air under a large tree 
430,1423126855_6cd2a3956c.jpg,A hiker poses in a green field with sheep 
431,1423997242_ea2189ec5e.jpg,A hiker resting in a field 
432,1424237335_b3be9920ba.jpg,Two children hang from a metal bar close to the ground 
433,1424775129_ffea9c13ab.jpg,A little boy walking on railroad tracks 
434,1425013325_bff69bc9da.jpg,Two big German Shephard dogs play in the water 
435,1425069308_488e5fcf9d.jpg,A dog on two legs with its mouth opened toward a blue ball in the air 
436,1425069590_570cc7c2d8.jpg,A girl begins to climb a red piece of playground equipment 
437,1425485485_d7c97a5470.jpg,A girl touches a boys face ; both are smiling 
438,1425919702_ddb761aeec.jpg,A crowd of people are sitting in seats in a sports ground bleachers 
439,1426014905_da60d72957.jpg,A man in a suit along the railing of a balcony that has a very high view 
440,1427391496_ea512cbe7f.jpg,A child in a black shirt standing on a wooden dock near a picnic table 
441,142802798_962a4ec5ce.jpg,A boy in a green shirt on a skateboard on a stone wall with graffiti 
442,1428578577_82864facae.jpg,Two hikers wearing dark clothes rest on a snow covered peak 
443,1428641354_f7453afbea.jpg,A woman and a boy are making hamburgers in the kitchen 
444,1428681303_04213524e3.jpg,Children climbing statue 
445,1429546659_44cb09cbe2.jpg,A white dog and a black dog in a field 
446,1429723917_6af585e4c0.jpg,a bald man with a tattooed head stands next to a man with a brown t-shirt in front of a transparent awning 
447,1429814475_0b592b9995.jpg,A lady sitting down and someone with black shorts and shoes 
448,1430154945_71bbaa094a.jpg,A mother helps her little boy eat his food by feeding him by hand 
449,1432179046_8e3d75cf81.jpg,A man in the near distance is pointing to a silver sedan near him 
450,1432342377_3e41603f26.jpg,A man and a woman are standing on the curb 
451,143237785_93f81b3201.jpg,A man holding a fish 
452,1433088025_bce2cb69f8.jpg,"A crowd is watching 2 shirtless men , one in yellow pants and one in black shorts perfom "
453,1433142189_cda8652603.jpg,A hiker is walking a treeless path up a hill 
454,1433397131_8634fa6664.jpg,A baby lies almost completely covered by bright colored plastic balls 
455,1433577867_39a1510c43.jpg,A wet white dog is splashing in the water with a stick in its mouth 
456,1434005938_ad75c8598c.jpg,A man is carrying a large backpack and looking over some green fields 
457,1434607942_da5432c28c.jpg,A child rides on a man 's shoulders 
458,143552697_af27e9acf5.jpg,A man riding his bike on a hill 
459,143552829_72b6ba49d4.jpg,A boy in a black helmet and red long sleeve shirt rides his motorbike over a rocky stream 
460,1436760519_8d6101a0ed.jpg,A black and white dog is jumping up to catch a toy as another dog watches 
461,143680442_2f03f76944.jpg,A climber is suspended on an overhang that overlooks a tree covered hill 
462,143680966_0010ff8c60.jpg,A man wearing a backpack is climbing a rock 
463,143684568_3c59299bae.jpg,A man standing on a cliff 
464,143688205_630813a466.jpg,A climber scales a steep rock face 
465,143688283_a96ded20f1.jpg,a man in a harness climbing a rock wall 
466,143688895_e837c3bc76.jpg,A boy climbing a rock face 
467,1439046601_cf110a75a7.jpg,A boy is smiling whilst standing in front of a swimming pool 
468,1439282131_3814d6ae04.jpg,The two dogs are in the water retrieving a stick 
469,1440024115_129212c988.jpg,A man plays Frisbee with his dog 
470,1443807993_aebfb2784a.jpg,A child slides down a colorful slide while another child watches 
471,1445123245_c7b9db0e0c.jpg,A black and tan dog plays with a centipede toy 
472,1445754124_647168f211.jpg,A black and white dog climbs a leaning tree trunk 
473,1446053356_a924b4893f.jpg,Children participate in a sport on a green field while in uniforms 
474,1446933195_8fe9725d62.jpg,A black puppy is biting a tree limb 
475,1448511770_1a4a9c453b.jpg,A Jack Russell Terrier is measured for distance jumping as he tries to catch a Frisbee 
476,1449370354_380c4123c9.jpg,Kids running across the grass 
477,1449625950_fc9a8d02d9.jpg,A brown dog and a tan dog are playing in tall grass 
478,1449692616_60507875fb.jpg,A girl takes a picture with her hand over the camera lens 
479,1452361926_6d8c535e32.jpg,A boy sits in a toy car while drinking from his sippy cup 
480,1453366750_6e8cf601bf.jpg,Two children are shown upside down 
481,1454678644_7e5a371301.jpg,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind 
482,1454841725_4b6e6199e2.jpg,a group of young girls smiling with a large crowd behind them 
483,1456393634_74022d9056.jpg,A boy doing a handstand on the beach 
484,1456630952_dd4778a48f.jpg,A boy is catching an orange Frisbee in front of a wooden gate 
485,145721496_687af9bb18.jpg,A bird is standing on a rock overlooking a waterfall 
486,145721498_a27d2db576.jpg,A man in a blue canoe battling through rough waves 
487,1457762320_7fe121b285.jpg,A group of bicyclists getting ready for a ride 
488,1459032057_97e73ed6ab.jpg,A girl in a striped shirt holds a bun to her mouth 
489,1459250022_bf1eddad11.jpg,A band of cellos and violins playing in front of a crowd at The Market Gallery 
490,1460352062_d64fb633e0.jpg,A girl in sunglasses sits in the branches of a tree 
491,1460500597_866fa0c6f3.jpg,A man is sitting in room made up of wood panelling 
492,146098876_0d99d7fb98.jpg,A boy and three girls in blue school uniforms walk down a dirt-covered road 
493,146100443_906d87faa2.jpg,a girl and two boys dressed up for halloween 
494,1461329041_c623b06e5b.jpg,The two ladies are riding bicycles near the beach 
495,1461653394_8ab96aae63.jpg,A large white dog growling at a large black dog 
496,1461667284_041c8a2475.jpg,A guitarist plays while people play with hula-hoops in the background 
497,1463638541_c02cfa04dc.jpg,A girl climbing a rope wall 
498,1463732130_a754441289.jpg,A girl in a white shirt jumps on a trampoline 
499,1463732807_0cdf4f22c7.jpg,A boy on a playground swing strikes a medatative pose 
500,1464120327_d90279ca3a.jpg,A little boy presses his face a window 
501,1465666502_de289b3b9c.jpg,A black dog is swimming in green water with something in its mouth 
502,146577645_91b570c0d0.jpg,A kayaker goes through the waves holding his paddle 
503,146577646_9e64b8c2dc.jpg,A kayaker is battling waves in a purple boat while wearing rain gear 
504,1466307485_5e6743332e.jpg,A group of people pull a jeep stuck on a rock 
505,1466307489_cb8a74de09.jpg,Men in helmets and orange vests pulling a jeep out of a ditch 
506,1466479163_439db855af.jpg,A brown dog runs through the grass holding something in its mouth 
507,1467533293_a2656cc000.jpg,The two girls are playing on a yellow and red jungle gym 
508,1468103286_96a6e07029.jpg,A Baseball batter raising his arm 
509,1468389504_c724bdcad0.jpg,Two girls in pink are playing on yellow playground bars 
510,1468429623_f001988691.jpg,"A black dog is jumping up , biting a man 's padded arm "
511,1468962616_5803b4397f.jpg,A boy in a pool squirts a bright green water gun 
512,1469000260_5d473c8283.jpg,A big tan dog lays on the ground looking to the side 
513,1469358746_2a879abaf3.jpg,A man and his dog in the mountains 
514,1470061031_4cb59c12a8.jpg,Two brownish dogs are fighting 
515,1470132731_fa416b7504.jpg,A black dog is running in the water 
516,1470536919_1f3fd6c65a.jpg,A little black dog is running beside a large brown and white dog with a large rope in its mouth 
517,1472053993_bed67a3ba7.jpg,"A downhill skier with a backpack , on a background of mountains and wispy clouds "
518,1472230829_803818a383.jpg,"A group of people in a boat , white water rafting "
519,1472249944_d887c3aeda.jpg,A girl squats on a rock while another stands by her 
520,1472653060_7427d2865a.jpg,A man cutting up some food on a yellow board 
521,1472882567_33dc14c8b6.jpg,a group of skiers going up a mountain 
522,1473080948_bae2925dc8.jpg,A kayaker wearing a blue wetsuit and black helmet paddles his yellow kayak in murky rolling rapids 
523,1473250020_dc829a090f.jpg,"A boy stands on a rock in a creek , holding a stick "
524,1473618073_7db56a5237.jpg,A boy on a green plastic swing 
525,1474474514_b3eb492722.jpg,A child smiling in a park 
526,1475046848_831245fc64.jpg,A blonde woman in blue shorts walks on the beach carrying her shoes 
527,1476002408_4256b7b2fa.jpg,a lone person wearing a quilt walking along the sidewalk of a street 
528,1476241331_2f43b67aed.jpg,A boy and a toddler boy stand by a water fountain 
529,1478268555_7e301fc510.jpg,A bare backed climber is attached to the rock face on a pink safety rope 
530,1478294229_7e1c822fea.jpg,A closeup of a bicycle rider 's leg 
531,1478606153_a7163bf899.jpg,A brown and white dog is running through woodland 
532,1479028910_3dab3448c8.jpg,A boy skateboards and does a jump over another skateboard 
533,1479124077_17dcc0d5d7.jpg,A barefoot boy in shorts and a t-shirt jumps in muddy grass 
534,1479513774_70c94cf9d3.jpg,A girl wearing a green jacket is standing at a stop light 
535,1479679558_d0a01bc62b.jpg,A creek winds through the woods 
536,1479857177_9d4a6f38fd.jpg,A man in a scuba suit holds a box 
537,1480712062_32a61ad4b7.jpg,A person in a scuba suit holds a very small lobster 
538,1481062342_d9e34366c4.jpg,A little girl in pajamas runs down a hall with hardwood floors 
539,1482960952_95f2d419cb.jpg,"Three elderly women , two with canes , walk through a parking lot "
540,148512773_bae6901fd6.jpg,A couple enjoys a quiet moment near the river 
541,1488937076_5baa73fc2a.jpg,a few different colored dogs jumping around in the grass behind a house 
542,1489286545_8df476fa26.jpg,A man and a dog sit on a bench near a body of water 
543,1490213660_9ea45550cf.jpg,A dog is trotting through a shallow stream 
544,1490670858_e122df2560.jpg,A child on a red slide 
545,1491192153_7c395991e5.jpg,A man putting a little boy wearing orange into a child swing 
546,1499495021_d295ce577c.jpg,"A dark haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with a fishing pole , stand at the foot of the surf "
547,1499554025_a8ffe0e479.jpg,A group of females in white suits are in a petting zoo with two goats 
548,1499581619_a5f65a882c.jpg,A couple dressed in hoodies kissing on the beach 
549,1500853305_0150615ce9.jpg,A girl and a boy hugging on a bridge 
550,1501297480_8db52c15b0.jpg,A boy tries to put a screen on a window 
551,1501811302_5e723fc529.jpg,A black and white dog runs around a farm animal inside a fenced yard 
552,1501985304_8c50093004.jpg,A child swims with a woman 
553,150387174_24825cf871.jpg,A man dressed in camouflage riding a motorbike 
554,1505686764_9e3bcd854a.jpg,a man in red shorts is walking along rocks by a river carrying a stick 
555,150582765_bad8dec237.jpg,A girl wearing a pink hoodie looks through her camera 
556,1507563902_6ec8d5d822.jpg,a child is doing a back flip whilst jumping on a trampoline 
557,1508269285_6c5723f67d.jpg,A brown and white dog is standing in the river by the bank 
558,1509786421_f03158adfc.jpg,A boy points 
559,1510078253_96e9ec50e7.jpg,A dog trying to catch a ball 
560,1510669311_75330b4781.jpg,A group of girls are posing together with males nearby 
561,1511807116_41c3645e8c.jpg,A black dog plays with another animal 
562,1514957266_a19827c538.jpg,A black dog runs on green grass with its mouth open 
563,1515025681_999199cb79.jpg,A man in a white shirt and sunglasses gazes into the horizon 
564,1515883224_14e36a53c7.jpg,A brunette woman in a blue shirt too small for her standing behind casually-dressed people 
565,1516714577_7d1c35a8d8.jpg,A girl in pink twirls a ribbon 
566,1517340899_ee1c74a8f6.jpg,A girl jumping in the grass 
567,1517721825_10176d0683.jpg,"A brown , black , and tan dog run in the ocean "
568,1517807181_ca6588f2a0.jpg,Two children are playing with a kite out in wide open countryside 
569,152029243_b3582c36fa.jpg,A man maneuvers a motorcycle through a rocky stream 
570,1521623639_4bda3407cc.jpg,A homeless man sitting on a sofa under an overpass 
571,1522787272_5a31497ef2.jpg,A dog with mud stuck on his underside is running on grass 
572,1523800748_a59e980eee.jpg,Boy and girl running along the beach 
573,1523984678_edd68464da.jpg,A dog is running with a yellow tennis ball and wearing a red harness 
574,1525153022_06c48dbe52.jpg,A black dog is running through the shallow edge of a large body of water 
575,1526181215_c1a94325ae.jpg,A dog is jumping into the water 
576,1526325728_74eb4153d8.jpg,A grey colored dog walks in wet sand at a beach 
577,1527297882_dededc7891.jpg,a man dressed as Jack Sparrow from Pirates of the Caribbean 
578,1527333441_af65636a74.jpg,"A man in a blue shirt and jeans stands behind a sign that says "" Mark ' Mom ' Finley "" "
579,1527513023_3d8152b379.jpg,A little boy plays with a water toy while others watch 
580,1528205014_1323aa9dfd.jpg,A man in a yellow jacket with many colorful wristbands is smiling 
581,1529044279_4922ead27c.jpg,A crowded street in Europe 
582,1536597926_c2e1bc2379.jpg,Two hikers rest on a snow-covered mountain 
583,1536774449_e16b1b6382.jpg,"A boxy building , A group of trees , a church at sunset "
584,1539166395_0cdc0accee.jpg,A child with a skull on his shirt is sitting in front of some plants and a building and is holding onto handlebars 
585,1540631615_8b42c1b160.jpg,A boy in a red jacket does a gymnastic maneuver on a grassy athletic field 
586,1541272333_1624b22546.jpg,A brown dog brings up some dust as he runs around a field 
587,1542033433_5453d4c466.jpg,A female in a green shirt standing while traffic passes 
588,1547883892_e29b3db42e.jpg,A girl is reading while drinking Starbuck 's coffee 
589,154871781_ae77696b77.jpg,Boys kicking soccer ball in the grass under a tree 
590,1550772959_9ca9fa625f.jpg,A girl sits with excavating tools examining a rock 
591,1552065993_b4dcd2eadf.jpg,A dog is running in a field 
592,155221027_b23a4331b7.jpg,A skydiver safely lands while another watches from the ground 
593,1554713437_61b64527dd.jpg,A big hound dog walking on a log in the woods 
594,1557451043_f5c91ff6f4.jpg,A girl is sitting on the beach and staring at the ocean 
595,1557838421_a33f2a4911.jpg,A grey and white dog is biting the ear of a white and brown dog 
596,1561658940_a947f2446a.jpg,A little girl in a swing laughs 
597,1562392511_522a26063b.jpg,A dog chewing a blue rope while two men watch from behind 
598,1562478333_43d13e5427.jpg,A man is camping on a beach shore 
599,1562478713_505ab6d924.jpg,A man cooking food at his campsite 
600,1563731247_7f21d8bec0.jpg,A child plays on the ground in a pile of leaves 
601,1564614124_0ee6799935.jpg,A closeup of a girl holding a heart necklace and looking at it 
602,1566117559_f5d98fbeb0.jpg,A little white dog begs 
603,1569562856_eedb5a0a1f.jpg,A man in a black jacket is has a white headphone in his ear 
604,156967462_72db9b722c.jpg,a couple dogs in and around a small lake of water near a highway 
605,1569687608_0e3b3ad044.jpg,Two girls are wearing life vests and hugging each other 
606,1570723692_3a2b064d43.jpg,A large orange dog and a little orange dog with another third dog in the grass 
607,157139628_5dc483e2e4.jpg,A man in a blue shirt is spraying a sand sculpture 
608,1572286502_64e5c4b920.jpg,A blonde child climbing across a net 
609,1572532018_64c030c974.jpg,children playing at the beach 
610,1573017288_4d481856e2.jpg,A girl with arms raised in sliding down a red and white slide 
611,1574401950_6bedc0d29b.jpg,A boy jumps from the top of a blue plastic slide 
612,1576185717_f841ddc3da.jpg,A boy and girl playing cricket 
613,1579198375_84b18e003a.jpg,A band performs in a dimly lit setting 
614,1579206585_5ca6a24db0.jpg,A girl is playing an electric guitar in front of an amplifier 
615,1579287915_4257c54451.jpg,A lone man stands on a rocky outcropping and looks out over the wilderness 
616,1579798212_d30844b4c5.jpg,a child is laying in a bubble bath holding a yellow scrubbing brush up to his mouth as if singing into a microphone 
617,1580172290_e19067e0dd.jpg,A baby and a young boy playing 
618,1580671272_3e99d94305.jpg,A boy holds a red bucket up to a pony 
619,1581822598_0ae23074f1.jpg,A brown and black dog playing in the snow 
620,1584315962_5b0b45d02d.jpg,A man holds a flag next to a snowbound campsite 
621,1594038143_57f299aa8a.jpg,A man in a pink shirt is showing a magic trick to a boy in a blue shirt 
622,159712188_d530dd478c.jpg,A woman is walking past an artificial waterfall 
623,1597319381_1e80d9e39c.jpg,A group of kids in red and white playing soccer 
624,1597557856_30640e0b43.jpg,a brown dog is jumping up at a woman who is wearing a brown skirt 
625,1598085252_f3219b6140.jpg,A dog in a field 
626,1600208439_e94527b80f.jpg,A brown dog playing in mud 
627,160541986_d5be2ab4c1.jpg,A girl is all decked out with razzling jewelry 
628,160566014_59528ff897.jpg,A couple sit on the hood of a car with their backs to the camera 
629,160585932_fa6339f248.jpg,"A black station wagon with its lights on , partially submerged in water with a wooded area behind it "
630,1606988704_fe330878a3.jpg,Three children playing in hay 
631,160792599_6a7ec52516.jpg,A group of people stand in the sand looking out at the water 
632,160805827_5e6646b753.jpg,A man in a boat in front of a sunset 
633,1616016569_673de1d678.jpg,a couple sitting together smiling at the photographer 
634,161669933_3e7d8c7e2c.jpg,A competitive motorcycle racer prepares to make a left turn along a paved road 
635,161905204_247c6ca6de.jpg,a girl in a light blue windbreaker walks down a cement road 
636,1620397000_3883e3ecd3.jpg,A black and white spotted dog is jumping over the small stream of water 
637,162152393_52ecd33fc5.jpg,A girl on a beach with rainbow flags 
638,1622619190_d0b51aff28.jpg,A brown dog is walking on the grass beside a fence 
639,1625306051_7099519baa.jpg,A man in a yellow shirt and a man in an orange shirt jump in the air 
640,1626754053_81126b67b6.jpg,A black and white dog is going after an orange Frisbee 
641,162743064_bb242faa31.jpg,A brown dog catching a ball in silhouette 
642,1643915227_9f48068772.jpg,A group of people are walking down the sidewalk of a big city 
643,1650280501_29810b46e5.jpg,A group of people are sitting in some rows of wooden seats 
644,1655781989_b15ab4cbff.jpg,A group of mountain climbers 
645,1659358133_95cd1027bd.jpg,a brown dog sniffs a tree stump 
646,1659358141_0433c9bf99.jpg,A brown dog is panting hard on grass during a sunny day 
647,1659396176_ced00a549f.jpg,"A white and brown dog with his mouth open and tongue out facing a second , almost off-camera dog "
648,1662261486_db967930de.jpg,A black and white dog is jumping through a black and white hoop 
649,166321294_4a5e68535f.jpg,A man is riding on a red motorcycle 
650,1663454406_5e2cf8c5bb.jpg,A man carries a sign while standing in the rain 
651,1663751778_90501966f0.jpg,A climber is attached by ropes to a brown colored rock face 
652,166433861_70b66cd381.jpg,A motorcycle racer leans his bike 
653,166507476_9be5b9852a.jpg,The iguanas wrestled along the rocky water bank 
654,166654939_80ea4ddbcc.jpg,A group of race buggies travel down a racetrack 
655,1670592963_39731a3dac.jpg,A collie runs down a slide 
656,167295035_336f5f5f27.jpg,A climber wearing a white helmet is perched on the side of a rock face 
657,1674612291_7154c5ab61.jpg,A dog is jumping to catch a Frisbee and casts a perfect shadow 
658,1675679141_36c9bc2969.jpg,A jacketed man with his back to the camera is overlooking the water 
659,1676601498_7d59327523.jpg,A male and a female are leaning against railing looking off with the ocean in the background 
660,1679557684_50a206e4a9.jpg,a big black dog jumps in the air to catch the tennis ball in his mouth 
661,1679565118_d36f0d6d52.jpg,A black dog catches a tennis ball in his mouth while a white dog watches 
662,1679617928_a73c1769be.jpg,A basset hound is leashed to the rearview mirror of a yellow and white vehicle 
663,1680126311_b92a2e8e72.jpg,A boy hitting a soccer ball with his chest 
664,1682079482_9a72fa57fa.jpg,A little girl on a kid swing 
665,1683444418_815f660379.jpg,A man in a camouflage tank top standing next to a man in a grey t-shirt with a fountain in the background 
666,1685463722_55843b6d3c.jpg,A woman and her two dogs are walking down the street 
667,1685990174_09c4fb7df8.jpg,A bunch of kids run on a school play field 
