index,image_path,raw_text
668,1688699579_2f72328c7e.jpg,A small dog and a large dog carrying a stick in its mouth run outside 
669,1689658980_0074d81d28.jpg,The two dogs are enjoying a run through the surf 
670,1691573772_1adef8e40e.jpg,A girl in a pink shirt is riding a bicycle in traffic 
671,169490297_b6ff13632a.jpg,"A boy in a blue , yellow , and orange shirt holding his arms out from his sides "
672,170100272_d820db2199.jpg,A child is on a slide 
673,1713248047_d03721456d.jpg,"A brown dog , a black and white dog , and a black dog are all standing in a field "
674,1713248099_d860df4e10.jpg,"A brown dog , a black dog and a black and white dog are in a grassy field "
675,1714316707_8bbaa2a2ba.jpg,A boy in a red jacket smacks a snow covered tree with a stick 
676,171488318_fb26af58e2.jpg,A dog is walking along some dry cracked earth 
677,1716445442_9cf3528342.jpg,A man picking up a big rock 
678,1718184338_5968d88edb.jpg,A couple of people are standing and the person in the red coat is pointing at the body of water 
679,172092461_a9a9762e13.jpg,A man wakeboards in a red vest and smiles for the camera 
680,172092464_d9eb4f4f2f.jpg,A guy waterskiing behind a boat 
681,172097782_f0844ec317.jpg,A man in swim trunks and a red life vest jet skiing 
682,172097783_292c5413d8.jpg,A boy is wakeboarding on a lake with one hand 
683,1721637099_93e9ec2a2f.jpg,A boy laying on clothes 
684,17273391_55cfc7d3d4.jpg,A fisherman fishes at the bank of a foggy river 
685,173020287_230bfc4ffc.jpg,A man gets ready to throw a stick for his waiting dog 
686,1731546544_9fbf14617b.jpg,a black dog jumping through some water 
687,1732217138_aa0199ef87.jpg,The couple eat their meal outside 
688,1732436777_950bcdc9b8.jpg,A couple on the stairs are photographing a man and woman embracing in front of a building 
689,174466741_329a52b2fe.jpg,A girl in a pink tank top and green pants is running through a field of tall flowers 
690,1745110280_0cbff5e273.jpg,A brown dog with a black collar stands next to a bush 
691,1752454466_723790dbd6.jpg,A brown and white dog exiting a yellow and blue ramp in a grassy area 
692,1763020597_d4cc8f0f8a.jpg,people sit against a wall 
693,1764955991_5e53a28c87.jpg,A brown and white dog trotting down the road in autumn 
694,1765164972_92dac06fa9.jpg,"A girl with a nose ring , earring , and Mohawk "
695,1770036088_08abe4f6e9.jpg,A man and a girl in bed 
696,1771490732_0ab5f029ac.jpg,Three boys playing soccer in a field 
697,1772859261_236c09b861.jpg,A black and white dog plays in the water 
698,177302997_5b2d770a0a.jpg,A child holding on to the bar while riding a horse on a carousel ride 
699,1773928579_5664a810dc.jpg,A crowd is watching a dog climb up a staircase 
700,1775029934_e1e96038a8.jpg,An animal with horns jumping in a field 
701,1776981714_5b224d0f7a.jpg,two Asian women walking in front of a green door 
702,1777816180_08d7e8063b.jpg,a boy prepares a jump off a rock 
703,1778020185_1d44c04dae.jpg,A brown dog runs for a white and black dog on the grass 
704,1781227288_6811e734be.jpg,A man in yellow stands in a garbage strewn underpass 
705,1784309115_0ad6791146.jpg,A girl in the bathing suit talking to a guy 
706,1785138090_76a56aaabc.jpg,A female walking wearing a string bikini towards a man in a striped shirt 
707,1786425974_c7c5ad6aa1.jpg,A large dog sniffing a human hand while a small dog is sniffing the large dog 's butt 
708,1787222774_d5c68cce53.jpg,Kids ride outside in red car 
709,179009558_69be522c63.jpg,A black and white dog lies on the ground next to a little girl on a red bicycle in the woods 
710,1794818900_e0ffdd268e.jpg,A girl plays on a red toy 
711,1795151944_d69b82f942.jpg,"A team of dogs , and a woman following on a bike "
712,1797507760_384744fb34.jpg,Four shirtless men are hiking up a canyon 
713,1797554350_20998753c0.jpg,A jogger is being sheltered with an umbrella 
714,1798209205_77dbf525b0.jpg,A blonde haired woman is pouring drinks at a bar 
715,1798215547_ef7ad95be8.jpg,A boy wearing navy blue slides down a gray slide 
716,179829865_095b040377.jpg,A man beginning to waterski wearing a red life jacket 
717,1799188614_b5189728ba.jpg,A boy in a swimsuit walking in the sand towards the water 
718,1799271536_6e69c8f1dc.jpg,A brown and black dog runs down a sandy beach 
719,1800601130_1c0f248d12.jpg,A brown dog is jumping after a tennis ball 
720,180094434_b0f244832d.jpg,A few younger boys play around a fountain 
721,1801063894_60bce29e19.jpg,A girl in a yellow bathing suit from a cliff looks at a person in the water 
722,1801188148_a176954965.jpg,A brown dog is running towards three other dogs 
723,1801663973_5ad393caeb.jpg,A girl laying on the tree with a boy kneeling before her 
724,1801874841_4c12055e2f.jpg,A brown dog is staring closely at a sleeping brown and white dog 
725,1802092493_7b44fdb6b9.jpg,Four young children dressed formally pose for a potrait with the two boys standing in front and the two girls smiling in the back 
726,1803631090_05e07cc159.jpg,A girl in a firefighter 's uniform looks back and says something 
727,180506881_de0f59770f.jpg,The camera focuses on two people 's legs 
728,1805990081_da9cefe3a5.jpg,A boy in a striped shirt walking a small dog on a leash 
729,1806580620_a8fe0fb9f8.jpg,A blonde lady with sunglasses smiles 
730,1807169176_7f5226bf5a.jpg,A group of people sit around a blazing fire at night 
731,1808007704_ee8a93abb4.jpg,A man in a red shirt is jumping from one rock to another larger rocker with two male spotters below him 
732,1808370027_2088394eb4.jpg,A dog swims towards a waterfall 
733,1808504612_3508f3c9bb.jpg,Children climbing huge tree 
734,1809758121_96026913bb.jpg,A blond girl wearing blue jumping across a stream 
735,1809796012_a2dac6c26b.jpg,A black and white dog standing on its hind legs on carpeting in front of a chair 
736,1810651611_35aae644fb.jpg,A closeup of a little girl on a swing 
737,181103691_fb2f956abd.jpg,A group of children play in the street where water is sprayed 
738,181157221_e12410ef0b.jpg,A man and a woman walk their dogs on leashes 
739,1812525037_528465037c.jpg,The Kiss-costumed adults are pushing the strollers of the Kiss-costumed kids 
740,1813266419_08bf66fe98.jpg,A child in a striped shirt gleefully plays among some water fountains 
741,1813597483_3f09d2a020.jpg,A dog jumps over a log in the woods 
742,1813777902_07d1d4b00c.jpg,a boy dressed as a pirate smiles largley 
743,1814086703_33390d5fc7.jpg,A dog looks behind itself 
744,181415975_2627aa6668.jpg,A blonde man is wakeboarding and is jumping into the air 
745,1814391289_83a1eb71d3.jpg,A boy dressed as Spiderman ringing a door bell 
746,181777261_84c48b31cb.jpg,A beach crowded with beachgoers 
747,1818403842_553a2a392c.jpg,black dogs jump in pool to a hand 
748,1819261140_6c022f4b1d.jpg,A costumed diner sits in a restaurant wearing a black outfit that covers their face 
749,1821238649_2fda79d6d7.jpg,A girl dressed as a devil stands in front of a lighted object on a city street 
750,182493240_40410254b0.jpg,Two men raise their arms atop a snowy mountain 
751,1827560917_c8d3c5627f.jpg,A dog with a few leashes and a vest on pulls at something with its mouth 
752,1835511273_790eaae6e6.jpg,A man dressed in a red outfit 
753,1836335410_de8313a64e.jpg,A man dressed in brown holding a light saber 
754,1837976956_3c45d0f9b8.jpg,A girl in a polka dot dress singing into a microphone 
755,185057637_e8ada37343.jpg,A group of five people stand outdoors 
756,1858963639_4588cd4be9.jpg,A girl with a red helmet carying a lot of rope 
757,185972340_781d60ccfd.jpg,A man drives a green jeep over a few jagged rocks 
758,1859726819_9a793b3b44.jpg,An upset woman with her makeup streaming down her face from her tears 
759,1859941832_7faf6e5fa9.jpg,A dog catches a Frisbee as it jumps on the grass 
760,1860543210_47e94cf652.jpg,A guy in gray is walking across the street at night 
761,186346360_541047336f.jpg,A girl in a bikini top and shorts poses for a picture on a mountain overlooking a lake 
762,186348874_75b2cf1ec5.jpg,A group of bicyclists riding down a path in an off road race 
763,1865794069_6e3a1e57bb.jpg,A blond boy with a navy blue uniform kicks a soccer ball in an open field 
764,186890601_8a6b0f1769.jpg,A man in a maroon bathing suit swings on a rope on a lake 
765,186890605_ddff5b694e.jpg,A guy in swimming trunks flying on a rope swing above a lake 
766,1874617189_e85d3f4326.jpg,The three people are squatting by the water 
767,1876536922_8fdf8d7028.jpg,Two dogs are running through water carrying a rope and red float in their mouths 
768,1881494074_1bebd93089.jpg,"A baby with a pink hat , held by a man in red and a woman in pink "
769,1884065356_c6c34b4568.jpg,A black dog in the water 
770,1884727806_d84f209868.jpg,A man and a woman wear mickey mouse ears at an event 
771,1895768965_43cd9d164f.jpg,A black and white dog runs in some leaves 
772,1897025969_0c41688fa6.jpg,A black dog and a tan dog fighting 
773,189721896_1ffe76d89e.jpg,"A man rock climbs up a very tall cliff , with a blue rope behind him "
774,189740668_0b045f1ff2.jpg,A boy does a cartwheel on a rock cliff 
775,1904112245_549e47c8aa.jpg,A dog in the forest 
776,190638179_be9da86589.jpg,A man in a hat stands in front of a gray jeep in dry grass 
777,190965502_0b9ed331d9.jpg,Many of the chairs are empty with only a few people enjoying the sun 
778,191003283_992257f835.jpg,A little blond boy and a young woman in jeans walk through a plaza 
779,191003284_1025b0fb7d.jpg,A man helps a little girl ride a bike 
780,191003285_edd8d0cf58.jpg,A man and a girl sit on the ground and eat 
781,191003287_2915c11d8e.jpg,A father feeding his child on the street 
782,191592626_477ef5e026.jpg,A climber is scaling a mountain cliff 
783,1917203130_fcaff8b10e.jpg,A child at an exhibit 
784,1917265421_aeccf1ca38.jpg,Children participate in a sport involving swine among spectators 
785,1918573100_d31cbb6b77.jpg,A black and white dog balances on a wooden plank 
786,19212715_20476497a3.jpg,a kayaker kayaks through the water 
787,1921398767_771743bf4e.jpg,A dog has a wetsuit in his mouth on the beach 
788,1923476156_e20976b32d.jpg,A fluffy white dog on a leash with its owner riding a bike 
789,1924234308_c9ddcf206d.jpg,A girl in a bikini and sneakers makes her way out of the water and onto the rocks 
790,1925434818_2949a8f6d8.jpg,Several children playing in a ball pit 
791,1926129518_4350f4f552.jpg,"A spotted dog , a black dog , and a puppy converging on a tennis ball "
792,1928319708_ccf1f4ee72.jpg,A man is cycling on the road 
793,1931690777_897a7d8ab6.jpg,Four boys doing a cannonball jump in unison into the pool 
794,1932161768_996eadac87.jpg,a small dog steps onto a log 
795,1932314876_9cc46fd054.jpg,A girl wearing a blue top has her feet in the stream 
796,1936215201_d03a75cbba.jpg,A baby boy plays outside with a blue toy 
797,1937104503_313d22a2d0.jpg,A black and white dog is playing in water 
798,1937262236_cbf5bfa101.jpg,The dogs fight over the red and pink ball 
799,1947351225_288d788983.jpg,A child shows other kids his still packaged toy 
800,195084264_72fb347b0f.jpg,A man in a checked shirt stands next to a large wooden bowl 
801,1952896009_cee8147c90.jpg,A woman carrying a purse and a bag with a baby in a backpack walking down a road 
802,1956678973_223cb1b847.jpg,Children in red shirts play in the leaves 
803,1956944011_c5661d3f22.jpg,A child wearing a white shirt hangs from the playground equipment 
804,1957371533_62bc720bac.jpg,A black and white dog shakes itself to get the water off 
805,195962284_e57178054a.jpg,A boy in a large pool 
806,195962790_3380aea352.jpg,A woman in a purple shirt and a brown puppy sit near a fountain 
807,1962729184_6996e128e7.jpg,A girl kisses her mother goodbye before she waits with the other children to start school 
808,1965278563_8279e408de.jpg,A big brown dog floats in a canoe on the river at sunset 
809,1969573381_5ecfae4c80.jpg,A brown and white animal surrounded by trees 
810,197107117_4b438b1872.jpg,A mountain climber looks down from the summit 
811,197142902_f05ff198c2.jpg,A man and a woman in glasses blow bubbles 
812,197504190_fd1fc3d4b7.jpg,Two boys in a field kicking a soccer ball 
813,1975171469_84e425f61b.jpg,A boy plays a game 
814,1975531316_8b00eeaaf7.jpg,A dog is on a leash held by a woman in white shoes 
815,1977827746_4e13d7e19f.jpg,A young boy and girl sit in a wagon eating corndogs 
816,197924859_f6e39a7dfa.jpg,A man showering in a home outdoor shower facility 
817,1980315248_82dbc34676.jpg,A man does yard work 
818,1980882959_9a161f3469.jpg,A group of people ride bikes while holding onto large trash bags 
819,1982852140_56425fa7a2.jpg,An adult and a child run on the beach 
820,1984936420_3f3102132b.jpg,a boy caches a fish while a girl points at the fish 
821,1989145280_3b54452188.jpg,A blond girl with sunglasses on her head looks squeamish 
822,1991806812_065f747689.jpg,a boxer punches a boxer in the face 
823,1994416869_4dd769a806.jpg,A little girl in only socks and a necklace is being tossed in the air and caught 
824,199463720_329a802206.jpg,A man and woman ride bicycles next to each other 
825,199809190_e3f6bbe2bc.jpg,A group of people jump into a lake in unison 
826,1998255400_0cd086908f.jpg,a dog attempting to drink from an outdoor water faucet 
827,1998457059_c9ac9a1e1a.jpg,a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water 
828,1999444757_1b92efb590.jpg,A girl in white is swinging a sword 
829,2000459828_3c9e109106.jpg,A group of people stand in front of a rock formation 
830,2003663004_5b70920a98.jpg,A football player pauses during a game 
831,2004674713_2883e63c67.jpg,A brindle-coated dog is growling at a jumping brown dog with purple collar inside a park enclosure 
832,200771289_31902164a7.jpg,Men wearing sunglasses with their backs turned to the camera 
833,2009636597_e3f4fe19fb.jpg,A guy outside playing a guitar and smoking a cigarette 
834,201682811_105241dee3.jpg,Two men are approaching a gold colored statue of Gandhi 
835,2017276266_566656c59d.jpg,"A dog in midair catching a ring , while another dog watches "
836,2021602343_03023e1fd1.jpg,a boy holds a basketball angerly 
837,2021613437_d99731f986.jpg,A boy dribbles a basketball in the gymnasium 
838,2021671653_567395c7cf.jpg,A boy dressed in denim is running on the sidewalk 
839,2029280005_a19609c81a.jpg,a man in a black shirt is rollerblading past a bench in the city 
840,2030781555_b7ff7be28f.jpg,People are sitting on step along the water and fishing 
841,203114209_e4cd71a6b7.jpg,A girl falling off a yellow and blue water tube 
842,2034553054_b00c166895.jpg,A boy with a blue hat points towards a bowl full of cork 
843,2036407732_d5a0389bba.jpg,A group of 5 people are walking toward the mountains 
844,2038662925_f4fa8c2534.jpg,a couple wearing black vike helmets sitting on a bench together 
845,2039457436_fc30f5e1ce.jpg,a attrative woman climbs over a fence 
846,2040941056_7f5fd50794.jpg,Two brown dogs are fighting and biting each other 
847,2041867793_552819a40b.jpg,A child sitting at a restaurant table holding a paper mask against his face 
848,2042009399_afad34e7c1.jpg,A group of boys play flag football while some bystanders watch 
849,2043427251_83b746da8e.jpg,a man jumping in a mud puddle in the middle of the street 
850,2043520315_4a2c782c90.jpg,A group of hikers led by a black and white dog climbs a hillside trail covered in ferns 
851,2044063458_fcc76a7636.jpg,"Two dachshunds , one black the other brown , run on grass "
852,2045023435_181854c013.jpg,A brown dog playing with a tennis ball 
853,2045109977_b00ec93491.jpg,A man cleaning the inside of a large pane of glass 
854,2045562030_654ddea5e5.jpg,"A group of teenagers , one with pink hair "
855,2045928594_92510c1c2a.jpg,A girl in a red shirt is standing around with her yellow bag and black purse at her side 
856,2046222127_a6f300e202.jpg,A man in a neon-colored vest holding up a section of wood 
857,2046778775_0dd7cac6ab.jpg,A group of children are lined up for a performance on a stage 
858,2049051050_20359a434a.jpg,A girl in a black jacket and hat is covered in a pink blanket 
859,2049646140_d0de01e3c4.jpg,A child doing gymnastics 
860,2050067751_22d2763fd2.jpg,A child in green shoes staring down a drain 
861,2051194177_fbeee211e3.jpg,a big tan dog running threw the shallow water with a stick in his mouth 
862,2052202553_373dad145b.jpg,A brown dog wades into a lake to retrieve a stick 
863,2052702658_da1204f6d1.jpg,a child in a red coat is holding an armful of snow in front of a house 
864,2052953131_30834196fb.jpg,A person in a black and red jacket walking up a snowy mountain 
865,2053006423_6adf69ca67.jpg,A man in shorts is standing on a rock looking out at the view from the hilltop 
866,2053441349_a98b5fc742.jpg,A dog in a field of colorful flowers 
867,2053733930_e245615ad4.jpg,Mountain climbing gear on a mountain 
868,2053777548_108e54c826.jpg,A brown and white dog is catching a tennis ball while standing on its hind legs 
869,2054308369_f9c6ec7815.jpg,A little girl is petting a golden dog 
870,2054869561_ff723e9eab.jpg,A black and white dog chases a pink Frisbee 
871,2055646179_169807fed4.jpg,"A boy holding a hose next to a man while another boy watches on , held by a woman "
872,2056041678_d6b5b39b26.jpg,A lone hiker is sitting on a rock on a snowy mountain trail 
873,2056042552_f59e338533.jpg,A grey dog is jumping toward a black and white dog in the snow 
874,2056377805_e9a9b3bcf0.jpg,A group of friends ride the current in a raft 
875,205682549_713aa6cd88.jpg,A hiker standing on a bluff high in the mountains 
876,2056930414_d2b0f1395a.jpg,A child plays a red toy guitar and sings into multicolored plastic microphone 
877,2057160636_6e9cf3b5f0.jpg,A man paddling in water 
878,2057305043_952b8dc82c.jpg,A paraglider soars near a cliff and over a body of water 
879,2057306459_2f52ce648e.jpg,A person in a field walks toward their white and orange parachute while another holds it 
880,2058091220_2087270068.jpg,a man parachutes into the desert 
881,2058124718_89822bc96e.jpg,Brown dog barks at another brown dog with a stuffed duck in mouth 
882,2058472558_7dd5014abd.jpg,A girl in a flower dress is running on sand 
883,2059616165_b7c99c1009.jpg,A black dog 
884,2059842472_f4fb61ea08.jpg,A baby crawls next to a street against a blue sky 
885,2060031241_a3ae7a06bb.jpg,A baby holds a game control above its head and laughs 
886,206087108_d4557d38ee.jpg,A man has fallen over on the street at night 
887,2061144717_5b3a1864f0.jpg,A man and child stand at the bottom of an outdoor staircase near benches 
888,2061354254_faa5bd294b.jpg,A boy hangs from a t-bar while a man gives him a push 
889,2061397486_53a61e17c5.jpg,A black dog with brown markings wearing a red vest trots down a path 
890,2061927950_dafba5b8a3.jpg,a couple with a young child wrapped in a blanket sitting on a concrete step 
891,2061944672_0383e65c8a.jpg,Adults and children stand and play in front of steps near a wooded area 
892,2062607137_dac194ad02.jpg,a brown and a black dog play in a field 
893,2063277300_f7ff476914.jpg,A little girl in stripped tights lays on the laps of a little girl and boy 
894,2064417101_3b9d817f4a.jpg,A greyhound dog race is happening at the track 
895,2064780645_8f28a1529f.jpg,A group of people standing in front of a setting sun 
896,2064790732_219e52e19c.jpg,A boy without a shirt is running in the street while several people stand behind him 
897,2064792226_97e41d8167.jpg,A girl is taking a picture of a girl and guy on a colorfully decorated pink bike 
898,2065309381_705b774f51.jpg,A man snowboarding down a mountain covered with snow 
899,2065875490_a46b58c12b.jpg,A person is walking on a sidewalk and a skeleton is on the left inside of a fence 
900,2066048248_f53f5ef5e2.jpg,A group of horses and people in front of a snowy mountain 
901,2066241589_b80e9f676c.jpg,A black and brown dog is biting on a stick in the forest 
902,2066271441_1f1f056c01.jpg,A black dog carrying a colorful ball swims 
903,2067362863_59577f9d4d.jpg,A brown dog is jumping up at another dog in front of the man in jeans 
904,2067833088_04e84e5bf2.jpg,A hiker posing for a photo in an arid mountain landscape 
905,2068403258_2669cf9763.jpg,A boy gets flipped into the river by another boy 
906,2068465241_3bcabacfd7.jpg,a little girl in a blue and pink leotard is walking along a beam whilst a person 's hand is stretched out to support her 
907,2068960566_21e85ae0dc.jpg,A barefoot young boy glances at the camera while swinging in a park 
908,2069279767_fb32bfb2de.jpg,The men are climbing 
909,2070798293_6b9405e04d.jpg,A little girl in pajamas is jumping on the couch 
910,2070831281_dc04b3e15d.jpg,A lady in a white hat and sunglasses riding a bicycle 
911,2070831523_5035d5537e.jpg,A blurry picture of a woman riding a bike 
912,2071309418_1d7580b0f0.jpg,A white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals 
913,207237775_fa0a15c6fe.jpg,A man doing a back flip while another takes a picture 
914,2072574835_febf0c5fb9.jpg,Dogs in a race 
915,207275121_ee4dfa0bf2.jpg,A brown dog running in a yard 
916,2073105823_6dacade004.jpg,A man in a black hoodie and jeans skateboards down a railing 
917,2073174497_18b779999c.jpg,A bicyclist dressed in all black in traffic 
918,2073756099_7e02c0110c.jpg,A black dog grabs a bird in its mouth in the pool 
919,2073964624_52da3a0fc4.jpg,A woman in a pink hat and a navy blue coat riding a bicycle 
920,2074146683_7c83167aa1.jpg,A man in a white hat uses money to obscure the face of the baby in his baby carrier 
921,2074244690_82e30ff44b.jpg,A girl who is surrounded by other people is taking a picture at a concert 
922,2074764331_90a9962b52.jpg,A black and tan puppy is biting the ear of a brown dog 
923,2075041394_0b3ea1822d.jpg,A brown dog chasseing a white dog 
924,2075321027_c8fcbaf581.jpg,A man in a beret rides a bicycle down the street 
925,2075493556_b763648389.jpg,Three boys in sports casual clothing are posing in front of a blue building 
926,207584893_63e73c5c28.jpg,A person in a hang-glider 
927,2076428547_738e0a132f.jpg,A backpacker standing near water at dusk 
928,2076865206_53918c820c.jpg,A man casting a fishing pole 
929,2076906555_c20dc082db.jpg,A boy wearing a jean jacket with his hand on his chest smiling at the camera 
930,2077079696_03380d218b.jpg,A hiker makes his way downhill 
931,207731022_988f6afb35.jpg,boats out on the water on a foggyday 
932,2077346067_0a3a5aae65.jpg,A man dressed in black and holding a package in his hands is walking on a sidewalk near a police sign asking for witnesses to a road dealth to step forward 
933,2078311270_f01c9eaf4c.jpg,Two ladies walking on the sidewalk talking to each other 
934,2079110798_ad1370a646.jpg,"A boy sits in the library , reading a book "
935,2079152458_40712c3b40.jpg,A brown and white dog holds a tennis ball in his mouth 
936,207930963_af3a2f1784.jpg,A group of people in protective gear 
937,2079554580_f18d5c181b.jpg,A Dalmatian dog running downhill through leaves in a wooded area 
938,2080033499_6be742f483.jpg,A brown dog is running away from his owner 
939,2081141788_38fa84ce3c.jpg,Three children are jumping into the air into a swimming pool at a resort 
940,2081446176_f97dc76951.jpg,A guy with a scarf and woven toboggan 
941,2081615901_13092cac56.jpg,The backs of two girls dressed identically in black shirts and black and red plants as they climb on a fence 
942,2081679622_6f1442367d.jpg,A boy in grey pajamas is jumping on the couch 
943,2082005167_a0d6a70020.jpg,A black and brown dog is playing on the ice at the edge of a lake 
944,2083434441_a93bc6306b.jpg,an elderly woman is riding a bicycle in the city as a yellow taxi is about to pass by 
945,2083778090_3aecaa11cc.jpg,a man in the snow wearing a furry hat and a black jacket with a red scarf 
946,2084103826_ffd76b1e3e.jpg,A black and white dog is jumping in the grass 
947,2084157130_f288e492e4.jpg,A black and white dog runs beside a brown dog in a green field 
948,2084217208_7bd9bc85e5.jpg,"A person in a blue jacket , wearing a bicycle helmet is riding a bike "
949,2085078076_b9db242d21.jpg,A small boy standing near muddy water with something in his hand while someone beside him washes clothing in buckets 
950,2085255128_61224cc47f.jpg,A boy high in the air above the dirt and water near the red rock cliffs 
951,2085400856_ae09df33a7.jpg,A dog in the snow 
952,2085403342_a17b0654fe.jpg,A child in a bright red jacket runs through a pile of hay 
953,2085557551_7a88d01d4e.jpg,A boy holding kitchen utensils and making a threatening face 
954,2085726719_a57a75dbe5.jpg,Two girls bundled up in winter coats pose for a picture 
955,2086513494_dbbcb583e7.jpg,A girl in a white coat takes pictures 
956,2086532897_b8714f2237.jpg,A kayaker falling down a waterfall 
957,2086534745_1e4ab80078.jpg,A man in a yellow boat paddling down rough waters 
958,2086678529_b3301c2d71.jpg,A girl in a purple dress smiling as she climbs an indoor rock wall 
959,2087317114_cf06df5aa5.jpg,A Mani is kayaking down some calmer rapids 
960,2087640654_1a84577a44.jpg,A blonde dog is digging a deep hole in the ground and its tail is up in the air 
961,2088120475_d6318364f5.jpg,A person dressed up as a snowman is walking through a crowd of people 
962,2088460083_42ee8a595a.jpg,A broken down hummer gets towed on a truck bed 
963,2088532947_c628e44c4a.jpg,The girl in the white shirt has a bracelet on and has her arm around the girl in the peach shirt 
964,2088910854_c6f8d4f5f9.jpg,A large man is wearing a headband with mistletoe attached to it 
965,2089122314_40d5739aef.jpg,A dog running with a newspaper in its mouth 
966,2089350172_dc2cf9fcf6.jpg,"three black dogs are swimming through some murky brown water , one with a yellow object in its mouth "
967,2089426086_7acc98a3a8.jpg,A girl in a hooded jacket presents a cake with candles 
968,2089442007_6fc798548c.jpg,A brown dog is walking in the water 
969,2089539651_9e518ec7de.jpg,A hiker with two hiking poles stands on a hillside with a view of the city below him 
970,2089542487_b4c1ee7025.jpg,A hiker is ready to take on a rugged outdoor trail 
971,2089555297_95cf001fa7.jpg,A man in a hat with long sleeves and long pants stands overlooking a city 
972,2090327868_9f99e2740d.jpg,"A woman , a little boy , and a tiny baby are standing in front of a cow statue "
973,2090339522_d30d2436f9.jpg,A man in a green hat is someplace up high 
974,2090386465_b6ebb7df2c.jpg,A woman and man in winter gear stand 
975,2090387793_274ab4cf7d.jpg,A boy wearing black walks down the street with his hands in fists 
976,2090545563_a4e66ec76b.jpg,the boy laying face down on a skateboard is being pushed along the ground by another boy 
977,2090723611_318031cfa5.jpg,Dogs walking in the grassy field 
978,2090997177_76d482b158.jpg,A black dog bounds across the sand 
979,2091171488_c8512fec76.jpg,A female wearing pink gloves and a brown jacket is smiling in the snow 
980,2092177624_13ab757e8b.jpg,A boy in african clothing runs across a concrete wall 
981,2092419948_eea8001d0f.jpg,A long haired man walking away beside a canal whist holding onto a railing 
982,2092870249_90e3f1855b.jpg,A man lies on a street with his head and shoulders under a parked car that is jacked up 
983,2094323311_27d58b1513.jpg,A dog places his head on a man 's face 
984,2094543127_46d2f1fedf.jpg,A girl holding a crocodile 's mouth closed 
985,2094810449_f8df9dcdf7.jpg,A boy stands in the ocean lifting up his shorts 
986,2095007523_591f255708.jpg,A baby looks through his crib 
987,2095078658_c14ba89bc2.jpg,A dog runs through snow in front of the woods 
988,2095435987_1b7591d214.jpg,A dog lying on its back in the sand 
989,2095444126_201ff9f222.jpg,A dog is shaking off water 
990,2095478050_736c4d2d28.jpg,A man and a boy play music as little girls watch 
991,209605542_ca9cc52e7b.jpg,a climber wearing a red headband is pulling himself up some grey rocks high above some green foliage 
992,2096771662_984441d20d.jpg,a man looks through his binoculars while another man holds a drink 
993,2097398349_ff178b3f1b.jpg,A hiker waves to the camera as he standing in front of snowcapped mountains 
994,2097403787_77a154f5b9.jpg,a lone person standing on some rocks with large snowy mountains in the background 
995,2097407245_c798e0dcaf.jpg,A man in a winter jacket and knit cap stand with his arms up at his side in a snow landscape 
996,2097420505_439f63c863.jpg,A male hiker wearing a green jacket is posing next to a large glacier 
997,2097489021_ca1b9f5c3b.jpg,A girl in a ballet fairy costume is touched by a wand 
998,2098174172_e57d86ea03.jpg,A hiker is posing in front of snowy mountains 
999,2098418613_85a0c9afea.jpg,A brown chow mix dog is standing in front of a van with euro plats in the middle of a messy yard 
